sigma_hash,sigma_seed_equivalent,mean_info,mean_free,mean_value,ok_goals,epsilon_actual,chi_twist,total_rows,fail_goals,source_run_dir,source_run_name
84cec6121ddc58de7b8186c6b1a9776e,369034494681950509,6.212433623223563,13.344219472670945,-7.13178584944738,40,0.60625,0.60625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
df2f454f3d37566dca8c713907dbbfcb,642602799876172970,6.138327950727128,13.258741026929853,-7.120413076202725,40,0.6625,0.6,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
387bb4969b5b871948c7fc5e8f67ad54,4161156231712390023,6.193638305123317,13.289867012037272,-7.096228706913957,40,0.7625,0.725,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
81fef2deab373a35c015fbcb0bc9db75,4905512395016261602,6.233669139744562,13.373191015768644,-7.139521876024082,40,0.74375,0.7125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
d86abc7d63c26baef2d2e510834ff5dc,2569406990007979325,5.671478398281154,12.799111649037538,-7.127633250756384,40,0.875,0.4375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
fe00686b989e71b46729358486bb62e8,7145530749775005268,5.671965041105629,12.884273963238872,-7.212308922133241,40,0.8375,0.5875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
c5cb99a600db6657908f585a65cdff19,2028462228994575307,4.590028894260234,11.746458121836762,-7.156429227576528,40,0.51875,0.05,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
5937efd7c731f5cfbce77d8c0f58aef4,8022983771814664852,5.626067554072557,12.790438412818832,-7.164370858746276,40,0.9125,0.3249999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f2c6b8ee98674018e2f1815208fa5ee1,5223880001954832150,6.049233088757736,13.209467807471944,-7.160234718714207,40,0.78125,0.525,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ba1590cec085def26c878d13e486c6e2,6967823650432124105,5.882257775040318,12.990974341235518,-7.108716566195199,40,0.66875,0.575,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
386e8dcdc74d2738ebfd845088d21a2a,6690836032766371996,6.329872598377874,13.445677511873066,-7.115804913495191,40,0.69375,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4d5d52fd2c24e5c7407584449d744c70,6570798306232768511,5.878413337904552,13.021500969940664,-7.143087632036112,40,0.85,0.5,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
829313daeee7f74c8d23a1719b3a27f8,1317805537354192531,4.60162239458352,11.667238444917066,-7.065616050333546,40,0.7375,0.0999999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
6c327e3137fb4a93cdc012fbba3c209b,2748620044688864708,4.5795852153036885,11.616300623015556,-7.036715407711869,40,0.75625,0.05,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
cdb293114d0c5240b8e5ff565e8962ea,6073989723936917358,6.30942221602528,13.45494535383727,-7.145523137811989,40,0.78125,0.60625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
024befea9abef88384a1579f53267295,664623393662067612,5.963488349850524,13.02913222115869,-7.065643871308167,40,0.74375,0.6625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
d8706089770e5818f5ec9109da939565,2795981227246503322,6.069066306362575,13.173058744119828,-7.103992437757253,40,0.73125,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
36da05dac015eba06236e47344b38c60,5758679131438932897,4.415099777393257,11.454471484306668,-7.03937170691341,40,0.5,0.05,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
eea6c4405af03ec7147656627a6a842b,8197640814093599164,6.025362927498527,13.134820887281505,-7.1094579597829775,40,0.66875,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
8755a3b4cef5738bfca9867826c83d33,816503802012312653,6.189721618681348,13.276114822583343,-7.086393203901996,40,0.64375,0.60625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
d4e7e0e2b6c7d1ef09a064ea37eb1bb8,3706505029163335577,5.618100175088054,12.694788016673648,-7.076687841585594,40,0.79375,0.60625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f93f421472bb2126ff66e951c6eb5e8b,8207086269598114012,5.217555936854345,12.323744590647998,-7.106188653793653,40,0.1875,0.1875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
17ff5a59e2901d242d974f16e83c36db,6743581661060690211,6.210264543149607,13.339486230656542,-7.129221687506936,40,0.78125,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7fb46cf34a5107676c2db40a0b7fc993,7752539873183127651,6.143070856375204,13.336781475668984,-7.193710619293782,40,0.775,0.70625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7f3a886e6f5d4ee2de894cc190eccd60,6700896230633335591,5.932601634709823,12.994835948912344,-7.062234314202523,40,0.75625,0.63125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
4fdcd27eaffbe475d2c9294a61756a0b,8251384274879329015,4.805721390664809,11.912058378122648,-7.10633698745784,40,0.775,0.3375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7c4906ed206618667918dfc0fc672c5d,8190620123329158443,4.74049880359815,11.790533864450987,-7.050035060852837,40,0.51875,0.0687499999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
527b3174beaad53f60949c9decca49d2,399412474041857106,5.657074309317333,12.742083066133429,-7.085008756816096,40,0.85625,0.51875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
a264c0c56792278c17c6fd3aea326689,6669970435818829219,4.261135268718171,11.2423643949986,-6.98122912628043,40,0.7625,0.0374999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
d24d013bf7699c11f9ebf282c83f7145,2199433350690810220,5.7789171507967465,12.849816306818488,-7.070899156021741,40,0.7625,0.30625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
021199745af67e778d357272cfd1c9d8,1249930709099792071,4.926420216064881,12.01368124777484,-7.087261031709959,40,0.975,0.11875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
eac4d2add9926c3df1d2fc08e290ba61,5142162327930770144,6.167650729150149,13.318201573013718,-7.150550843863568,40,0.51875,0.51875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
c3a3a459d3b8a5de71ada27261771e87,8715849727459486278,4.610407368129559,11.647454430301044,-7.037047062171483,40,0.75625,0.08125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
9c644141f98fa6a48f3a8ea09df560de,5189010044411489833,5.84391918190207,12.979630116020784,-7.135710934118713,40,0.76875,0.44375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
54155709c0c89d8d07d77669db705336,3459367584623857233,5.041141238898821,12.212171663650157,-7.171030424751335,40,0.7375,0.1374999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
3945e79976ac5e449ba85507a0a49160,1023482849228836330,5.513979970111509,12.716328873659972,-7.202348903548462,40,0.59375,0.30625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
edceab00c3dab1fc174646e1ad629afd,8278633039699377912,5.845198702593796,13.026097319864594,-7.180898617270796,40,0.775,0.575,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
3e9cb976b9a5f0204bd8016aa3170a89,5265117361054345930,5.851895913210514,13.021265818438962,-7.169369905228448,40,0.9375,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
0c782e01d5c0b669dd55a69aa004e8f8,8522502223740425675,4.655133734543557,11.702239255907129,-7.047105521363571,40,0.95625,0.1125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
de2d74f64c0ea0078cbba9649344e1b6,5266558791085859272,5.851352137209201,12.99072260847206,-7.139370471262859,40,0.69375,0.69375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
27861cac3c2da4ece6bc48c756fac748,3875490552486433058,4.393901312437386,11.463928645140635,-7.070027332703252,40,0.91875,0.2125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
9da5e576de418bc5c6c3bc98811832c6,148486323355470420,5.9720697956414375,13.183464594217094,-7.211394798575656,40,0.7375,0.59375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f1f434b24ec725bd512b618a44a48b62,3824623635913692896,6.058458375326488,13.17512978889492,-7.116671413568433,40,0.6875,0.525,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
6b3cc0b26bf117e9a9066f691e032e7a,9187326532243512910,5.906779186424658,13.070018972055555,-7.163239785630898,40,0.84375,0.56875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
49e395cb47bef41e8823ed61584199a8,2011729111575134694,5.518124797193432,12.677168618353653,-7.159043821160222,40,0.8125,0.3625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
a00426d2315b9b23ab7557e73dd9cf6f,7745528953260017080,4.424457922676685,11.425465351316834,-7.001007428640149,40,0.95,0.125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b48ac671c52837b186c8a62743b2b701,8060936504538768998,5.244202141675544,12.399974508450764,-7.155772366775219,40,0.6875,0.58125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
8a74d9ef579a8c8d5d8f0115dbb83108,8248541679924890148,5.12098977997901,12.20943635639184,-7.08844657641283,40,0.725,0.2375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
959dcd621869d3774df5266ac27e5e0f,8732692084866286847,5.711894055435336,12.858433103295976,-7.146539047860642,40,0.79375,0.5375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
2efe8e395effca8237716a01161691b9,1544319554272241342,5.953971861941206,12.980105780574997,-7.026133918633791,40,0.75,0.7,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
261ec6ebfc863d6f7c542c83d9c8da5c,5229165545895843131,5.532411139288599,12.562156296714562,-7.029745157425964,40,0.65,0.4625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
3af2a7cf972c48e82bd0003e3eff926c,2428935386477110333,5.901586798974819,13.016178159399974,-7.1145913604251545,40,0.8875,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
0ca3dd22e08fc9202913a7ed335a5f5a,4781523400373432730,5.369743388744529,12.541192492782296,-7.171449104037771,40,0.68125,0.4625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
725ce75e014d675b678ab61ce121c751,5495663512367437321,6.278338383102517,13.393886481147632,-7.115548098045115,40,0.85625,0.45,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
d94d75f58af37e6fb3fc5f154639b639,7392459778269688603,5.395449656885753,12.499435036823622,-7.103985379937868,40,0.75625,0.58125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
c96f2fc4ed0aea0e7cad799eda255d1a,1120227701177397562,5.938517208172292,13.05807700135736,-7.11955979318507,40,0.8375,0.6125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
3bb7020b76f1a16d72fc0cfc800847d1,7667960090697894572,4.423945360976541,11.509394546444552,-7.085449185468012,40,0.70625,0.0749999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
1a8c4f5eae4372b671314d405e14b212,2758995721731151743,5.908624279121981,13.038749992600268,-7.130125713478286,40,0.75,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
b68c72eed526e5883156c71ed6c2ed3f,2193161744049813586,5.174005218779068,12.3053475530042,-7.131342334225131,40,0.89375,0.40625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
ec16c1260e92574c49135a6b3d7e4cb7,2396157681818860371,5.673723827772029,12.901694366329243,-7.227970538557214,40,0.25,0.25,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
374371d05e924c7ab17ab78c3079506e,2306295101457820004,6.1039768862569534,13.281762104295428,-7.177785218038471,40,0.80625,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
240ae7f8bba75d4f747081414a6b59c1,4361262567595316320,4.374749852328956,11.417300178669826,-7.04255032634087,40,0.5125,0.05625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
2ce844d10053045ba318bcbbbdccb6f8,9000802698717740975,5.397576855772213,12.467384137953625,-7.069807282181412,40,0.9,0.3125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
eaf80cd2a354a89d584ddcb863f3bf9c,3332090181478846682,6.357857083443587,13.483271645124155,-7.12541456168057,40,0.84375,0.6,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
39960a15084a0dd732a00baa02cdb219,2723586870371012040,5.4793449611872775,12.745142135976652,-7.265797174789377,40,0.9125,0.2125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
5c3c1721f0cd566df2d865b0055cbb07,3121157217529063396,6.058213252842156,13.2207369674546,-7.162523714612443,40,0.8,0.625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
